location,address_id,streetsegid,xcoord,ycoord,lat,long,ticket_type,accident_indicator,agency_id,issue_date,issue_time,violation_code,violation_desc
700 6TH ST NW,302332,11371,398249.45,136787.17,38.89893599999999,-77.0201865,MOVING,0,1,2016-02-05,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3400 CONNECTICUT AVE NW,220980,3262,394935.4,140719.48,38.93435099999999,-77.0584185,MOVING,0,2,2016-02-20,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
NEW YORK AVE NE @ 1ST ST NE,904935,46,399489.48662148,137843.27087735,38.908457999999996,-77.005881,MOVING,0,1,2016-02-12,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
LINCOLN RD NE @ RHODE ISLAND AVE NE,902506,1749,399381.28038138,138844.25059028,38.91753000000001,-77.00710500000001,MOVING,0,25,2016-02-18,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
900 BLK RHODE ISLAND AVE NE,81670,12069,400549.23,139399.81,38.922471,-76.9936725,MOVING,0,1,2016-02-18,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
MOUNT OLIVET RD NE @ BLADENSBURG R*,907957,7431,401813.88681564,137653.94018917,38.906738999999995,-76.979052,MOVING,0,5,2016-02-14,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
RHODE ISLAND AVE NE @ NORTH CAPITO*,913935,5654,399227.5005,138776.6026,38.916765000000005,-77.00898600000001,MOVING,0,25,2016-02-18,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
200 H ST NE,811148,9549,399518.51,136928.31,38.900128730567346,-77.00878676676932,MOVING,0,1,2016-02-05,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
2700 Q ST SE,150482,11204,402713.28,133681.58,38.87097299999999,-76.968639,MOVING,0,6,2016-02-04,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1300 NEW YORK AVE NE,807699,6609,401165.84,138586.64,38.91476740690842,-76.98785958035093,MOVING,0,1,2016-02-11,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
KANSAS AVE NW @ RANDOLPH ST NW,907064,11022,397546.39001168,141199.18000046,38.93863499999999,-77.02833150000001,MOVING,0,25,2016-02-05,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3300 BENNING RD NE,300816,6467,403946.62,136559.69,38.896884,-76.954509,MOVING,0,25,2016-02-05,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1200 NEW YORK AVE NE,816379,14658,400544.38,138310.64,38.91324648046994,-76.99228785647921,MOVING,0,1,2016-02-11,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3500 14 ST NW,234780,7452,397123.59,140748.65,38.93462099999999,-77.0331825,MOVING,0,3,2016-02-29,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
GEORGIA AVE & MADISON ST NW,903632,3547,397552.79999568,143383.17001849,38.958345,-77.02823699999999,MOVING,0,25,2016-02-29,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
RHODE ISLAND AVE & FLORIDA AVE NW,903042,81,398541.3956446,138470.78777393,38.91407400000001,-77.016771,MOVING,0,81,2016-02-26,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
GEORGIA AVE & MADISON ST NW,903632,3547,397552.79999568,143383.17001849,38.958345,-77.02823699999999,MOVING,0,25,2016-02-29,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1200 CONNECTICUT AVE NW,810964,9401,396412.81,137579.03,38.90566492192423,-77.04122282886325,MOVING,0,2,2016-02-21,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
EASTERN AVE NW @ PINEY BRANCH RD NW,901985,947,398390.15702046,145604.09878855,38.97837899999999,-77.01854399999999,MOVING,0,4,2016-02-25,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
BUTTERNUT ST NW @ 4TH ST NW,905439,6673,398437.4100125,145076.37002006,38.973600000000005,-77.01798149999999,MOVING,0,4,2016-02-18,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1500 MASSACHUSETTS AVE NW,242324,3830,396920.1,137627.72,38.90650500000001,-77.0355135,MOVING,0,2,2016-02-18,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
900 16 ST NW,301936,12143,396796.17,137079.54,38.90156400000001,-77.03694,MOVING,0,2,2016-02-11,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1000 15 ST NW,809769,8344,397000.87,137253.03,38.87832261040457,-76.98359811040457,MOVING,0,2,2016-02-04,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
ALABAMA AVE & 32 PL SE,904185,4480,403428.65001714,132666.07000855,38.861802000000004,-76.960494,MOVING,0,25,2016-02-24,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
2000 GEORGIA AVE S/B NW,279504,12158,398085.44,138738.3,38.91651300000001,-77.022081,MOVING,0,3,2016-02-24,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
4400 WISCONSIN AVE NW,307797,4116,393118.27,142073.27,38.946528,-77.0793885,MOVING,0,3,2016-02-24,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
2200 MINNESOTA AVE SE,294539,4029,402214.23,133774.84,38.871801000000005,-76.97448899999999,MOVING,0,6,2016-02-22,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
NEW HAMPSHIRE AVE NW @ MONROE ST NW,902295,69,397674.5993558,140540.86201585,38.93275799999999,-77.02688699999999,MOVING,0,3,2016-02-25,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
2400 BLADENSBURG RD NE,803083,2513,402717.47,139344.99,38.92164137097407,-76.96902891175911,MOVING,0,25,2016-02-12,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
900 9 ST S/B NW,239814,10429,397789.92,136978.7,38.900664000000006,-77.025483,MOVING,0,3,2016-02-12,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
19TH ST NE @ GALES ST NE,901285,1537,402008.73001582,136640.59999623,38.897604,-76.9768335,MOVING,0,1,2016-02-04,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1600 27TH ST SE,814146,12187,402692.93168045,133587.5498814,38.870681201301736,-76.96889702114142,MOVING,0,6,2016-02-04,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
400 BLK RHODE ISLAND AVE NE,288064,1541,399979.85,139150.19,38.920230000000004,-77.000238,MOVING,0,81,2016-02-19,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3300 BENNING RD NE,300816,6467,403946.62,136559.69,38.896884,-76.954509,MOVING,0,25,2016-02-05,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
5200 BLK GA AVE NW,252973,5956,397573.88,142813.16,38.953224000000006,-77.02799399999999,MOVING,0,5,2016-02-05,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
I ST NE @ 4TH ST NE,907286,4445,399949.89001391,137052.27999662,38.90130300000001,-77.00056649999999,MOVING,0,1,2016-02-06,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
5TH & F ST NW,902521,1775,398357.99014043,136609.81999621,38.897334,-77.018931,MOVING,0,1,2016-02-23,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
4100 NEBRASKA AVE NW,223019,12373,392856.61,141617.62,38.94242400000002,-77.0824035,MOVING,0,2,2016-02-18,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
KENYON ST NW @ GEORGIA AVE NW,904047,4185,397973.67999607,140237.79999957,38.930004,-77.0233815,MOVING,0,3,2016-02-19,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
MARYLAND AVE & 17TH ST NE,902569,1855,401822.05001564,137119.37001268,38.901915,-76.9789845,MOVING,0,5,2016-02-02,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
E/B 2800 NY AVE NE,300368,,402915.72,138864.78,38.91764700000002,-76.9663845,MOVING,0,25,2016-02-02,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
24TH PL NE @ BLADENSBURG RD NE,900761,47,402532.4200003,139055.19001447,38.91933900000001,-76.97083049999999,MOVING,0,5,2016-02-12,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3300 SHERMAN AVE NW,231011,850,397682.4,140336.35,38.930904,-77.02673399999999,MOVING,0,3,2016-02-26,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
LONGFELLOW ST & GA AVE NW,903094,953,397557.99001169,143264.29001838,38.95726500000001,-77.02817399999999,MOVING,0,25,2016-02-29,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
GEORGIA AVE & MADISON ST NW,903632,3547,397552.79999568,143383.17001849,38.958345,-77.02823699999999,MOVING,0,25,2016-02-29,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1300 BLK 9TH ST NW,239742,4690,397905.13,137723.39,38.90736900000002,-77.02415549999999,MOVING,0,81,2016-02-26,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
900 9 ST S/B NW,239814,10429,397789.92,136978.7,38.900664000000006,-77.025483,MOVING,0,3,2016-02-05,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
400 RIGGS RD NE,28345,10505,399886.81,143455.85,38.959002,-77.0012775,MOVING,0,4,2016-02-07,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
4400 WISCONSIN AVE NW,307797,4116,393118.27,142073.27,38.946528,-77.0793885,MOVING,0,3,2016-02-24,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3300 BENNING RD NE,300816,6467,403946.62,136559.69,38.896884,-76.954509,MOVING,0,25,2016-02-05,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
700 FLORIDA AVE NW,800541,461,398055.9,138735.95,38.91621611991578,-77.0219841625693,MOVING,0,3,2016-02-20,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
49TH ST NE @ FITCH PL NE,903694,3638,405790.36000333,136486.59999609,38.896209,-76.93326449999999,MOVING,0,20,2016-02-07,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3400 GEORGIA AVE N/B NW,233060,12569,397908.04,140489.06,38.932078372701305,-77.02372527336043,MOVING,0,3,2016-02-24,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
9009 ST S/B NW,239814,10429,397789.92,136978.7,38.900664000000006,-77.025483,MOVING,0,3,2016-02-12,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
14TH ST NW @ U ST NW,903573,2331,397229.13001138,138792.67999823,38.916990000000006,-77.031954,MOVING,0,25,2016-02-11,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3200 M ST W/B NW,271896,7676,394533.49,137463.82,38.90502000000001,-77.06302649999999,MOVING,0,2,2016-02-02,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
2400 P ST NW,805558,4766,395483.79,137977.41,38.909563547631045,-77.05048645236897,MOVING,0,2,2016-02-02,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
CONNECTICUT AVE NW @ M ST NW,906262,184,396432.90626664,137534.79689306,38.905649999999994,-77.041134,MOVING,0,2,2016-02-01,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
8TH & E ST NW,901291,1542,398008.65999611,136476.45001208,38.896128000000004,-77.022963,MOVING,0,1,2016-02-09,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
SOUTH BOUND 1000 BLK 6 ST NW,807095,6079,398273.55,137243.91,38.902576812865135,-77.01996794394486,MOVING,0,32,2016-02-12,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
2800 GA AVE NW,284501,11026,398000.82,139814.45,38.92620600000001,-77.023062,MOVING,0,3,2016-02-26,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
5300 BLAIR RD NE,807049,6043,399363.43,143059.48,38.95521638883394,-77.00738738883392,MOVING,0,4,2016-02-29,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
2411 18TH ST NW,235611,11932,396379.36,139223.89,38.920878000000016,-77.041755,MOVING,0,3,2016-02-27,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1700-1800 K ST W/B NW,243334,,396544.82,137147.58,38.902176,-77.039838,MOVING,0,2,2016-02-06,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
GEORGIA AVE & MADISON ST NW,903632,3547,397552.79999568,143383.17001849,38.958345,-77.02823699999999,MOVING,0,25,2016-02-29,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1200 BLK H STREET NE,72285,26,400865.07,136946.96,38.900375999999994,-76.990032,MOVING,0,1,2016-02-10,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
2300 PENN AVE SE,48967,2250,402440.86,134080.79,38.874555000000015,-76.9718745,MOVING,0,6,2016-02-19,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3700 PENN AVE SE,809354,7998,403930.59,133240.24,38.866776623026425,-76.95401967970899,MOVING,0,6,2016-02-19,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1200 NEW YORK AVE NE,816379,14658,400544.38,138310.64,38.91324648046994,-76.99228785647921,MOVING,0,1,2016-02-11,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3300 BENNING RD NE,300816,6467,403946.62,136559.69,38.896884,-76.954509,MOVING,0,25,2016-02-12,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
5200 WISCONSIN AVE NW,265898,12148,392694.32,143263.22,38.957246999999995,-77.0842935,MOVING,0,2,2016-02-18,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
4300 TEXAS AVE SE,802823,2313,404745.67,134796.99,38.881013655527994,-76.94548659237866,MOVING,0,25,2016-02-05,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1300 NEW YORK AVE NE,807699,6609,401165.84,138586.64,38.91476740690842,-76.98785958035093,MOVING,0,1,2016-02-11,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3300 BENNING RD NE,300816,6467,403946.62,136559.69,38.896884,-76.954509,MOVING,0,25,2016-02-12,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
CONNECTICUT AVE NW @ FLORIDA AVE NW,903586,3498,395996.18751424,138502.49999796,38.914379999999994,-77.046174,MOVING,0,2,2016-02-02,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3300 BENNING RD NE,300816,6467,403946.62,136559.69,38.896884,-76.954509,MOVING,0,25,2016-02-05,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3300 BENNING RD NE,300816,6467,403946.62,136559.69,38.896884,-76.954509,MOVING,0,25,2016-02-05,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3100 M ST NW,273837,7858,394681.77,137461.07,38.90499299999999,-77.0613165,MOVING,0,2,2016-02-19,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
200 RHODE ISLAND AVE NE,53095,1303,399716.14,139034.09,38.91917699999999,-77.00328,MOVING,0,3,2016-02-19,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
19TH ST NE @ GALES ST NE,901285,1537,402008.73001582,136640.59999623,38.897604,-76.9768335,MOVING,0,1,2016-02-26,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
WEST VIRGINIA AVE NE @ MONTANA AVE*,908345,8173,401872.87513569,138791.86332623,38.916909,-76.97826450000001,MOVING,0,5,2016-02-09,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
2800 M ST NW,809328,7982,395007.45,137489.2,38.90517155215687,-77.05711044784314,MOVING,0,2,2016-02-08,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1000 MASS AVE NW,239365,985,397719,137274.93,38.903328000000016,-77.026302,MOVING,0,1,2016-02-23,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
500 BLK MASSACHUSETTS AVE W/B NW,806791,5825,398334.26,137041.07,38.90083126204391,-77.01827287509639,MOVING,0,1,2016-02-22,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
BLAIR RD NW @ ASPEN ST NW,903029,2573,398587.37001264,144936.38000393,38.97233099999999,-77.0162805,MOVING,0,4,2016-02-25,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
4200 NEBRASKA AVE NW,802182,1827,392986.12,141766.39,38.94324145533595,-77.08142067205426,MOVING,0,2,2016-02-18,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
S/B 200 15TH ST NW,800891,759,397081.1,136215.82,38.975220706628185,-77.0347575,MOVING,0,22,2016-02-03,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
5300 BLK GA AVE NW,300968,4837,397580.02,142927.52,38.95425,-77.027922,MOVING,0,5,2016-02-05,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
4900 BLK GA AVE NW,285021,6262,397619.5,142448.84,38.949939,-77.0274675,MOVING,0,5,2016-02-05,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
400 RHODE ISLAND AVE NE,288064,1541,399979.85,139150.19,38.920230000000004,-77.000238,MOVING,0,81,2016-02-19,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
6TH ST NE @ ORLEANS PL NE,906076,8624,400135.07001408,137456.81999699,38.90495699999999,-76.998438,MOVING,0,1,2016-02-19,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
4400 4TH ST NW,815044,12970,398503.72,141877.21,38.94429614972589,-77.01728152028187,MOVING,0,4,2016-02-02,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3600 16 ST NW,234116,4201,396806.79,140814.54,38.935215,-77.03683649999999,MOVING,0,3,2016-02-29,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3600 16 ST NW,234116,4201,396806.79,140814.54,38.935215,-77.03683649999999,MOVING,0,3,2016-02-29,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3600 16 ST NW,234116,4201,396806.79,140814.54,38.935215,-77.03683649999999,MOVING,0,3,2016-02-29,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
700 R STREET NW,225963,2491,398045.45,138280.04,38.91238200000001,-77.02253999999999,MOVING,0,81,2016-02-26,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3500 14 ST NW,234780,7452,397123.59,140748.65,38.93462099999999,-77.0331825,MOVING,0,3,2016-02-29,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
600 H ST NE,311750,6384,400160.9,136949.34,38.90040300000001,-76.997394,MOVING,0,3,2016-02-27,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
2800 GA AVE NW,284501,11026,398000.82,139814.45,38.92620600000001,-77.023062,MOVING,0,3,2016-02-26,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
200 RHODE ISLAND AVE NW,218577,4260,398748.26,138531.08,38.914649999999995,-77.01444,MOVING,0,81,2016-02-26,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
7TH & PENNSYLVANIA AVE SE,902394,1588,400331.89999826,135204.1124749,38.88457199999999,-76.996161,MOVING,0,1,2016-02-08,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1500 16TH ST NW,243309,5171,396801.38,138019.76,38.910033,-77.036886,MOVING,0,6,2016-02-02,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
MASSACHUSETTS AVE NW @ 7TH ST NW,908230,9468,398099.06249219,137138.7968927,38.902095,-77.0219235,MOVING,0,25,2016-02-18,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1000 BLK RHODE ISLAND AVE NE,76157,9161,400675.75,139432.23,38.92276799999999,-76.99221,MOVING,0,1,2016-02-18,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
600 NEW YORK AVE E/B NW,218682,10485,398254.2,137254.96,38.91205554760723,-76.99566961719479,MOVING,0,3,2016-02-04,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
CONNECTICUT AVE NW @ N ST NW,903713,164,396351.56249057,137710.53126123,38.907242999999994,-77.04213299999999,MOVING,0,2,2016-02-26,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
2400 18TH ST NW,302528,11932,396338.07,139214.12,38.92079699999999,-77.042232,MOVING,0,3,2016-02-26,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
5100 BLK GA AVE NW,800692,727,397616.21,142721.04,38.952135,-77.0277825,MOVING,0,5,2016-02-05,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1400 I ST W/B NW,217995,7395,397199.87,137019.46,38.90102400000001,-77.032287,MOVING,0,2,2016-02-06,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
200 H ST NW,813258,11398,398748.56,136930.41,38.899827000000016,-77.014008,MOVING,0,1,2016-02-05,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
ALABAMA AVE & 32 PL SE,904185,4480,403428.65001714,132666.07000855,38.861802000000004,-76.960494,MOVING,0,25,2016-02-24,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
17TH ST NE @ MARYLAND AVE NE,902569,1855,401822.05001564,137119.37001268,38.901915,-76.9789845,MOVING,0,1,2016-02-12,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1600 CONSTITUTION AVE NW,813879,11955,396702.39,136028.77,38.8920225657006,-77.0335664342994,MOVING,0,2,2016-02-04,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
5600 SB CONN AVE NW,263862,8257,393416.98,144130.19,38.965059,-77.075964,MOVING,0,2,2016-02-27,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
2800 GA AVE NW,284501,11026,398000.82,139814.45,38.92620600000001,-77.023062,MOVING,0,3,2016-02-26,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
CONNECTICUT AVE NW @ 18TH ST NW,903451,528,396392.56796261,137623.19938915,38.90646000000001,-77.04168299999999,MOVING,0,2,2016-02-12,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
2300 PENNSYLVANIA AVE SE,48967,2250,402440.86,134080.79,38.874555000000015,-76.9718745,MOVING,0,6,2016-02-28,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
800 BLK 7TH ST NW,279940,12836,398078.97,136901,38.899962000000016,-77.0221485,MOVING,0,4,2016-02-18,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
2300 18TH ST NW,226290,5366,396358.26,139118.87,38.919933000000015,-77.04199799999999,MOVING,0,3,2016-02-20,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
900 9 ST S/B NW,239814,10429,397789.92,136978.7,38.900664000000006,-77.025483,MOVING,0,3,2016-02-11,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
2400 18TH ST NW,302528,11932,396338.07,139214.12,38.92079699999999,-77.042232,MOVING,0,3,2016-02-07,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3300 BENNING RD NE,300816,6467,403946.62,136559.69,38.896884,-76.954509,MOVING,0,25,2016-02-12,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3300 BENNING RD NE,300816,6467,403946.62,136559.69,38.896884,-76.954509,MOVING,0,25,2016-02-12,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
GEORGIA AVE & MADISON ST NW,903632,3547,397552.79999568,143383.17001849,38.958345,-77.02823699999999,MOVING,0,25,2016-02-29,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
1900 9 ST N/B NW,800252,209,397921.52,138712.81,38.91562575403951,-77.02402802297571,MOVING,0,3,2016-02-03,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
5TH ST & H ST NW,904253,204,398357.81999643,136884.31999646,38.899800000000006,-77.018931,MOVING,0,25,2016-02-05,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3300 BENNING RD NE,300816,6467,403946.62,136559.69,38.896884,-76.954509,MOVING,0,25,2016-02-05,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
3300 BENNING RD NE,300816,6467,403946.62,136559.69,38.896884,-76.954509,MOVING,0,25,2016-02-05,00:00:00,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE"
